3.170232451835956766e+01
2.371107730372703770e+01
2.954448067505332176e+01
2.148997119711795989e+01
1.579784008997297207e+01
2.003627851888767708e+01
2.031473483816553482e+01
1.689917944431843821e+01
1.624782487043114543e+01
1.121300239966268464e+01
1.094604052106313929e+01
8.757770142834139904e+00
8.608933760786209533e+00
6.293240183123140596e+00
3.090194733374968195e+00
6.664628730094051434e+00
4.385473366541161155e+00
1.181650220281067476e+00
3.914182653965983860e+00
8.615765893914153484e-01
1.237351353008680599e+00
9.478516562720660232e-01
-6.403321108441932807e-01
-2.246348598125693652e-01
-4.645739912999909293e+00
-2.992226858811795509e+00
-5.950376979540449085e+00
-7.387906605757725842e+00
-7.770784008023793987e+00
-8.081275005887492924e+00
-8.004859970584874418e+00
-1.221231503512026251e+01
-7.078220443021462138e+00
-9.029888148726254116e+00
-1.614226005817154075e+01
-6.826980146552515727e+00
-5.845018412546630238e+00
-8.803942026911757424e+00
-1.428995821393883325e+01
-1.824208906304272304e+01
-1.049136881618987616e+01
-1.670715612639744663e+01
-1.049689263423177366e+01
-1.503520459024811728e+01
-1.211665366326551130e+01
-1.506971400692441776e+01
-1.382459970867031629e+01
-1.716443361161680414e+01
-9.448742057006780826e+00
