2.646078518951496150e+00
3.786738495348282996e+00
7.595577606520169667e+00
1.233172341220008761e+01
1.412925034859174289e+01
1.131780529667280710e+01
1.667135717000841666e+01
1.642957657596844712e+01
1.809598955005085941e+01
2.049578689559179523e+01
2.128194856574822680e+01
3.728595987729242722e+01
2.468114908012513098e+01
2.433489231269699360e+01
2.577224486544101723e+01
2.623742668186620008e+01
2.916179106246989505e+01
2.619135704204127890e+01
2.761318215298862455e+01
2.549411381444624070e+01
2.217833284132088778e+01
2.881500189231270070e+01
2.921660608850006469e+01
2.579885981430822639e+01
3.172689912290378444e+01
2.381069015091117080e+01
2.644739060914654871e+01
2.546783061278046389e+01
2.831842177251694892e+01
2.748282315652830476e+01
2.408965927920042915e+01
2.366831367522422269e+01
2.027060616072367338e+01
1.717989678912637430e+01
1.923949801392167558e+01
1.904206832240807046e+01
1.981007099278103922e+01
1.845086125302777091e+01
1.422537956287376915e+01
1.299826733413255653e+01
2.725098403967923133e+01
8.177042109050727703e+00
6.208932302077178278e+00
1.072604703460003961e+01
5.073284538194261728e+00
3.559205126403927277e+00
6.329954821335079806e-01
2.049635304772674971e+00
-3.313466554359872251e+00
